Y,W,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,tau_hat
59.12,1,39,84,3,3,2,1.132,-0.239,-1.15,1.879,0.282,1,0,0,0,1,1,1,1,4,1,2.29569502520551
41.62,0,46,78,4,5,3,0.037,0.62,-0.943,-0.67,1.27,0,1,1,0,0,3,2,1,4,2,3.03299056678665
40.74,0,41,89,5,2,3,1.479,0.469,0.623,0.573,-1.143,0,0,1,0,1,5,1,4,5,4,2.8275105944344
38.36,1,41,69,3,3,3,-0.836,-0.681,0.931,-0.116,-0.979,0,0,1,0,0,3,2,1,5,2,1.5290411199577
42.1,0,39,71,4,3,3,0.672,0.442,0.717,-0.181,0.499,0,0,0,0,0,2,5,5,4,1,2.66092486390319
60.04,0,56,87,3,5,1,0.365,0.279,-0.478,1.134,-0.181,0,0,1,0,1,5,5,5,4,4,3.32790531570879
46.82,1,39,73,5,2,3,-1.399,-0.454,-1.51,-0.921,-0.312,1,1,1,1,0,5,1,1,2,2,2.70921345310334
70.5,0,56,97,4,1,1,-1.148,-0.701,0.034,-0.559,-2.365,1,1,0,1,0,3,1,3,1,4,3.95132290757215
59.84,0,54,86,5,3,2,0.528,0.521,2.266,0.35,0.159,0,1,1,0,1,3,3,5,5,5,3.52249499553342
35.92,0,41,83,4,2,2,1.538,0.618,0.895,1.693,-0.273,0,0,0,0,0,1,2,2,1,4,2.56582736288568
54,0,64,73,4,2,1,0.621,-1.424,0.871,-1.958,-1.491,0,0,0,1,0,5,1,1,5,3,3.92440717066237
47.29,1,32,68,4,3,1,-1.156,-0.024,-0.576,-1.371,-0.324,0,0,0,0,0,3,1,3,2,5,2.05302183360524
54.76,0,53,83,4,3,1,0.232,-0.077,-0.303,0.253,-1.19,0,0,0,0,1,4,1,4,1,3,3.85450159260357
53.25,1,69,79,4,2,3,-1.439,-0.244,0.258,-0.067,-0.335,0,0,0,0,1,3,2,4,5,4,3.9163030949588
51.14,0,63,67,3,2,1,-1.33,-0.112,0.535,0.437,1.108,0,1,0,0,1,4,3,3,5,2,3.27564667827305
53.07,1,42,92,4,2,2,-0.025,-1.159,-0.086,1.19,1.827,0,0,0,1,0,5,5,4,3,2,2.95375496238795
55.55,1,57,83,3,1,1,-0.135,0.828,0.991,0.151,-1.184,0,1,0,1,1,1,1,5,4,4,3.32536372683541
46.23,1,27,67,4,2,2,1.268,-1.293,-1.335,1.996,-0.632,0,1,0,0,0,1,3,1,3,4,1.55158059106066
49.86,0,27,84,3,1,2,-1.153,1.307,-0.604,1.503,-0.319,0,0,0,0,1,3,2,3,2,3,1.11738123444051
66.35,0,70,91,2,4,1,-1.403,1.331,-1.264,-0.894,-0.643,0,0,1,0,1,4,5,4,3,4,4.38804260952979
60.89,1,49,93,4,1,1,-0.953,-0.512,-0.278,-0.956,-1.277,0,0,1,0,0,4,4,1,2,2,3.7743273632715
65.41,0,60,77,3,2,1,-1.694,0.828,-0.304,0.471,-0.233,0,1,0,0,0,5,2,1,1,1,3.12068169088494
50.32,0,51,70,4,2,2,1.088,-0.405,-1.245,0.314,-0.522,0,0,0,1,1,1,5,2,5,4,3.33405525525326
72.31,1,74,89,3,3,2,2.151,1.227,-0.538,-0.045,-1.579,1,0,0,1,0,2,4,2,3,4,4.89823047326444
59.93,1,34,93,5,2,1,-0.177,-0.055,0.008,0.565,-1.07,0,1,0,0,1,3,5,1,4,4,2.5656810501895
59.19,0,42,85,4,4,1,-0.306,1.059,0.364,0.479,-2.198,0,0,1,0,1,1,5,3,2,3,3.02990610010914
60.97,1,40,93,4,2,1,-0.431,-0.633,-0.724,-1.451,0.464,0,1,0,0,1,2,4,2,1,5,3.12744961947692
52.46,0,69,82,3,3,2,-0.336,1.116,-0.661,0.728,0.126,0,0,0,0,1,1,4,1,5,5,4.28601393121975
55.23,1,51,72,2,3,2,0.709,-1.378,-1.011,-1.232,-1.352,1,1,1,0,0,3,5,3,5,4,2.41842078206122
62.65,1,57,87,2,2,2,-0.45,-0.011,0.144,0.492,0.195,0,0,1,0,1,4,3,1,1,4,3.02441112084204
60.88,0,48,91,4,4,1,-0.37,0.493,-0.56,-0.36,-0.565,0,1,1,0,0,3,5,3,4,1,3.63279606045308
54.5,0,61,77,3,1,1,-0.662,-0.513,-2.063,-0.098,-0.115,0,1,0,0,1,4,3,3,4,1,3.59528857814223
67.58,1,55,90,4,5,1,-0.814,1.151,-1.147,-0.052,-0.775,1,1,0,0,0,3,5,4,2,4,3.62613516506141
57.72,0,69,96,4,3,2,-0.957,-1.45,0.281,-0.479,-0.705,0,0,0,0,1,3,5,3,3,3,4.79092528228523
54.31,0,67,79,4,5,3,0.004,0.674,-0.605,1.102,2.484,1,1,1,0,0,2,5,5,2,2,3.83642350364467
56.48,1,65,76,4,2,3,-0.609,0.033,0.51,-0.541,0.999,0,1,1,0,1,3,4,2,4,3,3.41885028347278
77.6,1,41,98,5,2,1,-1.448,0.242,0.817,-0.245,-0.337,1,1,0,0,1,3,4,1,2,5,3.06846455833106
65.19,0,44,96,5,1,2,-0.18,-0.815,-0.813,-0.429,0.136,1,1,0,1,0,5,2,2,3,3,3.3050839453971
65.64,1,66,79,3,1,2,0.183,-0.192,-0.435,-1.516,1.018,0,1,1,1,0,2,5,5,3,3,4.02614993517432
65.09,1,55,82,4,1,1,-1.418,0.277,-0.917,-2.61,-0.016,0,1,0,0,0,1,5,2,1,5,3.41539990242737
42.75,0,27,71,4,4,3,-0.121,0.841,-0.842,-1.674,-0.351,0,0,1,1,1,5,5,5,4,2,1.99434445503432
64.45,0,60,83,4,3,1,0.842,0.482,1.769,0.433,0.355,0,1,1,1,1,2,4,3,1,5,3.64475191867333
63.88,1,71,98,4,3,3,-0.234,-1.306,1.2,-0.098,1.286,0,0,0,1,1,4,2,1,4,4,3.92100901704526
56.1,1,28,81,4,5,1,-0.294,0.907,-1.559,-1.003,-0.475,0,1,0,0,1,5,5,4,4,3,2.19593660603329
46.22,0,69,67,4,2,2,0.212,-0.13,0.072,0.119,-0.362,1,0,0,0,1,4,2,3,1,1,4.39037965694482
54.72,0,56,78,3,5,1,0.503,0.057,-0.382,0.073,0.139,0,0,0,0,1,1,5,3,1,3,3.19730449531892
52.47,0,52,88,3,4,2,1.468,0.509,0.79,1.322,-0.277,1,0,0,0,1,3,4,5,5,4,2.75485736022607
53,0,50,77,3,4,2,-0.768,-0.846,0.268,0.208,0.998,1,0,0,0,1,3,5,4,5,2,2.45580031932502
47.45,0,40,89,4,1,2,-0.061,-1.007,-0.954,0.125,0.289,0,1,1,1,0,1,4,3,2,1,3.20484543466659
50.93,1,44,62,5,2,1,1.295,-1.074,0.17,-0.239,1.526,0,1,1,0,1,1,2,1,1,4,2.47876846660387
55.96,0,26,93,5,4,2,-0.118,0.064,0.29,0.539,0.512,0,0,0,0,0,3,1,3,5,1,2.2907869040966
46.62,0,62,59,4,3,3,0.1,0.254,-0.982,0.495,0.35,0,0,1,0,1,2,4,2,2,4,3.16048627280318
59.58,0,63,97,5,2,1,1.905,-1.609,-0.916,1.325,1.134,0,0,0,0,1,1,3,1,2,3,4.16607003005917
46.37,0,30,84,4,4,2,-0.187,-0.595,-0.926,-0.434,0.475,0,1,1,0,0,1,2,4,2,4,2.32235086967789
62.46,1,58,68,5,3,2,-0.816,0.415,-0.253,0.205,-1.61,0,1,1,0,0,4,3,4,5,2,3.40551737162896
60.89,0,69,89,3,1,1,0.292,0.051,0.896,0.2,0.507,0,1,0,0,1,4,1,5,4,1,4.33632868326206
40.61,0,33,70,4,5,2,-0.716,1.535,-0.268,-0.464,-0.141,0,0,0,0,1,5,1,5,1,1,2.11266150353029
65.07,1,58,92,3,4,2,0.148,-0.379,-0.376,0.02,-1.368,0,1,0,0,1,1,2,1,5,5,3.26458041794323
58.96,1,64,91,4,4,2,-2.388,0.529,-0.77,-0.595,-0.729,1,0,1,1,0,2,4,2,2,4,3.82941391140321
55.95,0,39,97,5,1,1,-0.69,0.667,0.712,0.842,1.36,0,1,1,0,1,2,5,5,3,1,3.0275811870199
80.44,1,71,88,4,5,1,0.828,-0.556,0.409,-0.832,-0.408,1,1,0,0,0,1,2,3,3,4,4.72527568179307
63.3,1,73,84,3,3,1,-0.959,0.557,0.48,-0.565,0.47,1,0,0,0,0,4,3,2,1,4,5.34641247000524
70.38,0,57,95,4,2,2,0.813,0.618,-0.122,0.449,-1.235,0,1,1,0,0,3,4,5,1,2,3.93319799972296
49.34,0,30,58,2,4,2,2.288,-0.764,0.858,-0.087,-0.399,0,0,0,0,1,2,1,1,5,5,0.261330882970939
57.73,0,49,85,3,1,2,0.102,-0.387,-0.712,-0.692,0.022,0,0,1,0,0,1,2,1,4,3,2.71482372047749
69.4,1,74,79,2,3,2,0.964,-0.242,-0.798,0.222,-0.436,1,1,0,0,0,2,4,1,1,5,5.16527711391944
54.84,0,56,92,2,3,3,-0.092,1.817,0.599,0.403,-0.139,1,1,1,0,0,2,3,1,4,4,2.68412395415175
80.45,1,60,97,3,4,2,1.455,-1.479,-0.614,0.162,-1.48,1,1,0,1,1,3,4,2,3,4,3.44048953212176
59.63,0,41,96,4,1,1,-0.772,-0.299,-1.675,-0.967,-0.255,1,0,0,1,0,2,4,2,1,3,3.21057448937217
37.09,1,30,63,4,2,1,-0.069,-1.359,-0.84,-0.555,0.914,0,0,1,0,0,1,5,4,1,5,1.88976399404018
64.56,1,40,93,5,3,1,0.652,-0.799,1.467,-0.423,0.287,0,0,0,0,1,1,5,1,1,4,3.25876686586762
59.16,0,50,85,4,5,2,0.831,2.031,1.965,-1.641,-0.572,1,1,1,0,0,4,2,5,3,3,3.17350606885923
58.75,0,72,79,5,2,3,-1.454,0.223,-0.269,-1.969,-1.281,0,0,1,1,0,5,4,5,5,5,4.26099379484686
67.59,1,73,83,3,4,3,-0.379,-0.214,1.137,1.09,-1.354,1,1,0,1,1,3,3,2,1,5,4.26713931941454
59.14,1,75,79,4,3,2,0.92,0.872,1.613,0.587,-0.041,0,0,0,0,1,3,4,1,5,5,4.90490946888945
67.03,0,40,94,5,5,2,-1.372,-0.55,-1.071,0.73,0.054,0,1,0,0,0,2,4,1,4,4,2.88665699020987
58.61,0,61,81,3,4,1,-1.027,-0.074,-0.127,-0.285,0.588,1,0,1,0,1,5,1,1,3,5,3.44272138887079
52.92,1,69,83,2,3,3,-0.707,-2.467,-1.064,1.92,-0.096,0,0,0,0,1,4,3,1,3,3,3.86873876717542
63.79,1,74,85,4,4,2,-1.235,-0.227,0.465,0.227,-0.102,1,0,0,1,0,4,2,3,2,4,4.99267544821402
60.21,1,35,88,5,3,2,-0.651,1.909,-2.302,0.816,-0.333,0,1,1,0,1,3,4,5,3,2,2.27569137278784
53.82,0,33,87,3,3,1,0.335,-0.814,0.169,-0.094,-0.771,1,0,1,0,0,3,2,3,1,1,1.38895796887741
45.59,1,27,78,3,4,2,0.962,-0.223,0.763,-0.135,-0.013,1,0,1,0,1,1,3,3,3,2,1.05216707726433
74.26,1,62,83,4,2,2,-1.669,0.838,-0.123,-0.248,-0.986,0,1,1,0,0,5,1,2,2,5,3.72111702692244
49.44,0,28,86,4,4,2,-0.136,0.599,0.542,-0.038,2.016,1,0,1,0,0,1,1,2,4,3,2.24361271402441
55.9,0,32,88,5,4,2,0.924,-0.678,0.513,0.181,1.734,0,0,1,0,1,1,1,3,5,5,2.63887558171582
65.15,1,30,96,3,3,1,0.016,0.264,-0.827,0.725,-0.438,1,1,1,0,0,4,2,4,2,5,1.26451911671246
62.58,1,75,73,3,4,1,0.22,0.964,-0.607,0.773,-0.514,0,1,0,0,1,3,3,4,2,2,5.09196472941663
54.63,0,52,92,3,1,2,0.725,-0.136,-0.679,0.931,-1.057,1,1,1,1,1,4,1,2,4,5,2.99817831284325
62.09,1,68,60,4,2,3,1.361,0.444,0.207,-1.17,-0.255,1,0,0,1,1,3,3,1,5,2,3.70819271312976
53.55,1,52,80,3,2,2,0.068,-0.407,-1.95,-0.348,0.517,1,1,0,1,0,2,4,4,5,3,2.87381086192955
63.18,0,49,94,3,2,1,0.99,0.145,0.922,0.097,0.912,0,1,1,1,1,2,4,3,4,5,2.64202569418913
66.54,1,49,71,3,5,1,1.461,-0.975,-1.092,0.172,-0.06,0,1,0,0,1,2,4,3,4,1,2.53845660861578
58.17,1,55,80,2,2,1,-0.177,0.345,-0.042,0.074,0.091,0,0,1,1,0,5,1,4,4,3,3.37773764753702
66.53,0,58,95,4,3,2,-0.843,2.245,-0.705,0.473,-1.334,1,1,0,0,0,1,4,2,4,3,3.59721351173793
59.57,0,66,88,4,4,2,-0.538,0.624,0.18,0.959,0.097,1,1,0,0,1,2,2,5,3,3,4.18574988522503
66.92,1,56,85,4,4,1,0.178,-0.105,-1.066,1.224,0.219,0,0,0,0,0,3,5,1,4,4,3.5236108969923
53.27,1,44,95,2,2,2,-0.357,0.276,0.784,0.444,0.994,0,0,0,0,0,4,3,3,4,4,2.46116418973064
53.17,0,57,87,5,4,2,0.042,-0.286,-0.768,0.453,0.154,0,0,1,0,1,5,1,5,3,4,3.84742128341571
49.52,1,47,93,4,4,3,2.002,0.115,0.527,1.213,0.692,1,1,1,0,1,3,5,5,3,1,3.30973263041819
54.13,0,67,79,3,4,1,0.805,-0.339,-0.406,0.069,-0.144,0,0,0,0,0,4,2,2,3,4,4.19607408460296
64.07,0,67,92,3,3,2,0.744,-0.201,0.451,0.593,0.569,0,1,0,0,1,3,4,2,2,4,3.98168816471355
45.08,0,51,82,3,4,2,0.492,1.078,-0.447,1.43,-0.86,1,1,0,0,1,3,2,5,2,4,2.46852145976567
52.92,0,41,96,3,4,3,-0.381,-0.922,-0.334,-0.827,0.264,1,0,0,0,1,2,4,2,5,5,2.2743487549435
57.83,0,48,96,3,4,2,0.678,0.307,2.507,0.011,-0.182,1,1,1,0,0,5,4,5,1,3,2.49307415932821
62.48,0,55,96,4,3,1,-0.911,0.68,-0.468,-0.108,-1.117,1,0,1,0,0,5,5,2,5,3,3.72556849496777
58.06,1,65,59,3,2,1,0.936,-1.149,0.821,-1.398,0.445,0,1,0,0,0,4,2,4,1,5,3.24768045126223
50.86,0,46,80,5,3,3,-0.071,1.391,2.496,-0.773,1.069,1,0,0,0,1,5,5,3,1,1,3.37933804367289
56.93,1,33,91,4,3,1,0.435,-1.27,0.259,0.842,-0.925,0,0,0,0,0,2,4,3,3,3,2.38746219902738
55.02,1,32,84,4,2,1,0.402,-0.465,1.345,-1.001,-0.001,0,0,0,1,1,1,5,5,1,3,2.75207609808811
47.55,1,30,96,5,4,2,-0.382,-0.926,-0.116,0.078,-0.296,0,1,1,1,0,5,5,5,5,1,2.6555847676869
65.2,0,67,89,2,5,2,0.812,-0.475,-1.946,0.486,-0.319,0,1,0,1,1,5,5,1,4,1,4.16444935612933
67.73,1,69,79,3,4,1,0.544,-0.961,-0.335,0.543,1.095,1,0,0,0,1,4,5,4,4,4,4.0382721475663
52.48,1,41,86,3,4,3,-0.312,0.863,-0.98,-0.115,2.356,0,0,0,0,1,1,1,3,1,2,2.45838699311573
68.85,1,50,91,4,3,1,1.98,-1.268,-0.917,0.313,0.409,0,0,0,0,1,3,1,5,5,4,3.14374707747869
43.9,1,65,71,3,3,1,-1.657,-1.823,-0.745,0.86,-0.64,0,1,0,1,0,1,5,2,1,3,3.24538976663164
61.85,1,42,91,5,3,2,1.649,-0.141,0.03,1.087,-0.51,1,1,0,0,0,3,5,3,3,2,3.07656026107424
54.54,1,28,88,3,4,2,1.359,0.571,0.649,0.606,-0.622,1,1,1,0,1,2,2,4,5,4,1.22181692832561
62.46,0,49,61,4,3,1,0.52,-0.855,-0.22,0.086,0.524,1,1,1,0,1,2,1,2,5,4,2.89776883810262
35.16,0,30,66,4,2,2,-1.826,-0.754,0.563,0.126,-0.488,1,1,0,1,1,5,5,5,5,1,1.62759797271464
57.17,1,36,96,3,4,1,1.155,-1.381,0.704,1.003,1.338,1,1,0,0,0,2,3,1,3,2,2.29214348839449
60.79,0,46,95,3,4,2,1.982,1.33,-0.181,0.658,-0.539,1,1,1,1,1,1,3,4,3,3,2.36995021544447
54.98,0,73,75,3,3,2,-0.043,-0.105,-0.595,0.433,0.324,0,0,0,1,1,5,1,4,2,2,4.88488877138465
65.22,1,47,90,4,4,2,-1.543,0.821,-0.268,0.296,-0.572,0,1,0,0,1,4,1,4,3,3,3.17292359700072
56.11,0,73,74,4,3,3,0.14,-0.176,-2.559,1.465,0.343,0,1,0,0,0,4,5,4,4,4,4.44819349522852
63.9,1,45,94,2,5,2,1.079,0.246,-0.212,1.514,0.584,0,1,1,0,1,3,3,5,1,1,2.53479643776439
40.95,0,26,89,5,4,2,-1.262,-0.548,0.427,-0.153,0.236,1,0,0,0,1,5,4,3,2,5,2.1873692942986
64.79,1,60,89,3,3,1,0.114,-1.474,-0.101,0.624,0.58,1,0,1,0,1,2,4,4,2,1,3.43817919747585
61.08,0,59,87,4,4,1,-0.998,1.145,0.422,-1.051,-0.752,0,1,0,0,1,3,5,1,2,5,3.91835849519462
60.44,1,68,91,3,3,2,0.032,0.079,-0.963,1.826,-0.37,0,1,0,0,0,4,2,4,4,5,4.088670401636
67.84,1,46,89,4,5,1,0.678,-0.007,-0.74,0.406,0.066,0,0,0,0,1,5,4,4,1,2,3.35819801233083
62.76,1,51,88,4,5,1,-1.432,-0.123,-0.681,-1.069,-0.188,0,1,1,0,1,5,1,3,4,5,3.71611993021203
55.24,0,58,91,4,4,1,-1.489,0.664,0.617,-0.511,-1.114,1,1,1,0,1,2,1,1,3,1,4.02503315276538
43.05,0,39,85,4,3,3,-1.183,0.578,-0.915,-1.657,0.825,0,1,1,1,1,2,2,1,3,4,2.92886162948055
63.96,0,63,96,3,3,2,-0.298,0.643,0.018,-0.908,1.217,0,1,0,0,0,1,1,1,2,3,3.79512445464564
47.26,0,31,83,5,1,3,-0.489,0.603,-0.046,-2.336,0.772,0,0,1,0,1,1,1,2,1,3,2.70742601253048
46.35,1,33,63,4,1,1,-0.541,0.146,0.339,0.092,-1.103,0,1,0,0,1,4,2,1,5,3,1.71380766686823
65.84,1,44,99,3,5,3,-1.078,2.032,-1.3,-1.405,-0.763,0,1,0,0,1,5,2,5,5,5,2.14756948542668
69.24,1,43,89,4,1,2,2.241,0.728,-0.709,0.194,0.622,1,0,1,0,1,1,3,3,3,1,3.05812967754852
54.85,1,38,92,3,4,1,0.083,-0.574,-0.206,-1.577,0.163,0,0,0,0,1,1,2,5,5,3,2.3776924468208
61.42,0,53,86,3,4,1,1.734,1.026,0.393,-0.269,1.249,0,1,1,1,0,4,1,3,1,3,3.1533336073018
59.82,1,70,65,4,5,2,0.15,1.498,-0.55,-0.849,-0.333,0,0,0,0,1,2,1,4,5,4,4.15205229266315
45.19,0,30,65,4,2,1,0.168,-0.311,-0.344,0.312,-0.087,1,1,0,1,1,5,3,3,2,4,1.53791214867551
60.2,0,60,85,4,5,1,0.675,-0.669,0.51,-0.981,-0.618,1,0,1,0,1,3,3,3,3,4,4.1675063287492
48.61,0,75,67,2,2,3,0.627,-0.554,-0.898,0.128,-0.862,0,1,0,1,0,3,3,2,1,5,4.31588721436003
75.51,1,60,99,4,1,1,-0.506,0.342,0.236,0.173,1.376,1,1,1,1,1,5,5,3,1,4,3.8699169580032
48.7,1,29,63,5,3,2,-0.09,0.969,1.536,-0.503,1.38,0,0,1,1,1,1,1,3,1,4,2.01883398572018
53.29,0,55,72,2,4,2,-1.902,0.333,1.139,0.203,0.52,1,0,0,0,1,4,2,2,2,2,2.9235725958117
55.95,0,26,95,4,3,2,-1.484,-0.045,-1.595,-0.839,0.536,0,0,1,0,0,4,2,1,3,1,2.38383855287021
59.24,1,59,88,4,4,3,-1.723,-0.173,-1.219,-1.003,-0.132,1,0,1,0,0,2,2,1,3,5,3.43680117863571
47.72,0,72,64,3,2,2,0.501,0.665,0.071,1.682,-0.69,0,1,0,0,1,1,2,5,4,1,4.62329391477257
53.67,1,67,83,3,3,2,0.636,0.552,0.98,3.099,-0.321,0,1,0,1,1,5,5,4,1,3,3.85160086222638
46.48,0,44,89,3,4,3,-1.38,-1.1,-1.746,1.662,0.858,0,1,0,0,1,5,1,5,1,5,2.01864369633564
52.38,1,48,73,4,4,2,0.211,-1.691,-0.801,-0.448,-1.378,1,0,0,0,0,4,5,2,5,5,2.64138072424681
58.09,1,64,76,4,2,3,0.742,-0.623,1.038,-0.402,-1.918,0,0,0,0,1,1,5,1,5,1,3.74481123327765
72.81,1,72,78,4,2,1,-0.65,0.264,0.902,-0.229,0.048,1,0,0,0,1,1,3,5,1,1,5.26892542787044
68.67,1,56,82,3,1,2,0.55,-0.689,-0.75,0.087,0.648,0,1,1,0,0,5,1,1,4,3,2.9322925639563
53.35,1,64,76,3,5,3,-1.334,1.328,-0.225,0.87,-1.89,0,1,0,0,0,5,4,1,3,5,2.83325167067924
52.72,0,47,86,4,4,2,-0.808,-0.424,2.265,1.149,1.076,0,1,0,1,0,4,1,1,1,2,3.12266633343877
60.52,1,32,90,3,2,1,-0.08,1.536,0.291,-0.913,-1.829,0,0,0,0,1,2,3,5,3,4,1.33158988035497
52.84,1,31,52,4,3,1,0.37,-0.525,0.937,0.633,0.127,1,0,0,0,1,4,4,4,2,3,1.7488986489918
49.36,0,40,69,4,1,1,-0.665,0.426,-1.287,0.395,0.853,0,1,1,0,0,4,5,3,2,4,2.13119601168219
38.12,1,57,62,3,4,3,-1.153,2.217,-0.555,0.84,0.985,0,1,1,1,1,3,2,5,1,2,2.86462613481154
51.07,1,51,84,3,3,2,0.259,-1.478,0.212,-0.127,0.45,0,1,0,0,1,2,5,3,4,1,2.93757117222434
54.43,0,66,89,4,2,2,0.236,-0.356,-0.168,-0.728,-1.494,1,0,1,1,0,4,2,3,4,1,4.57181793513116
62.41,0,62,99,4,3,2,-1.258,-0.943,1.035,-0.396,1.855,0,0,0,0,0,3,1,3,5,1,4.27754051707879
51.15,0,39,52,2,3,1,-0.245,0.329,-2.193,-1.606,-0.76,1,0,1,1,1,2,1,3,4,2,1.90946746588687
41.35,0,33,92,3,5,3,0.117,-0.863,0.378,0.497,0.96,1,0,0,0,1,2,1,5,5,1,1.54996737123009
45.12,1,48,72,3,2,2,-1.32,1.157,-0.124,0.426,-1.059,1,0,0,0,0,1,5,2,2,3,1.99440187260556
48.03,1,34,73,4,4,3,0.257,-1.258,1.062,1.594,0.661,0,0,1,0,1,2,2,3,5,1,2.3014241575789
48.24,0,34,76,4,3,3,-0.704,1.556,1.391,0.2,-1.847,0,0,0,0,1,3,3,3,3,5,2.2228922214124
57.29,0,72,86,4,5,2,-1.124,-0.28,-0.439,0.575,0.245,0,1,0,1,1,2,4,5,5,5,4.58581546613469
50.92,0,54,70,4,2,2,1.814,-0.273,-0.357,0.605,0.645,0,0,0,1,1,1,5,2,4,1,3.89726124913035
54.34,0,68,82,2,3,2,0.476,-0.497,1.255,-0.369,1.099,0,1,0,0,0,5,2,3,2,4,4.04915660641899
58.02,0,39,69,3,3,1,1.009,0.248,0.977,-0.08,-0.645,0,0,0,1,1,5,4,2,5,1,1.75255077008578
47.49,0,45,89,5,3,3,0.208,0.084,-1.195,1.978,-0.164,1,0,1,0,1,5,5,3,4,5,2.9773976177537
60.85,0,52,94,5,4,1,0.525,0.228,-0.526,2.377,0.51,1,1,0,1,0,4,4,1,2,3,3.61269837010889
65.83,0,73,83,3,3,2,1.363,-0.436,0.47,0.807,0.636,0,0,0,0,0,2,4,5,1,3,4.7250099699943
47.16,0,44,75,4,2,2,1.252,-0.614,1.171,0.232,-0.232,1,0,1,0,0,3,2,2,2,3,2.78643089380854
46.54,0,26,62,4,4,1,-1.221,-1.078,-0.747,0.522,0.403,0,1,0,1,0,1,3,3,1,4,1.50321070723703
58.23,0,26,92,5,2,1,0.28,1.71,1.816,1.115,0.486,0,1,1,1,1,3,4,3,4,5,2.25895503726994
60.95,0,67,71,3,3,2,0.525,-0.362,0.148,-0.943,-0.485,0,0,0,0,1,3,1,2,2,2,3.90107566018144
47.99,0,36,68,4,3,2,2.337,-0.005,-0.723,0.55,-0.194,0,1,1,1,1,4,5,1,1,2,2.13331211358356
65.11,0,57,77,3,5,2,-0.793,0.231,-0.696,0.884,0.826,0,1,0,0,1,5,4,3,3,5,2.7491876528463
64.39,1,32,94,4,3,1,1.527,-0.281,0.2,-0.166,0.339,0,0,0,0,1,2,3,5,2,3,2.51021853142205
52.77,1,31,89,3,4,3,-0.541,-1.861,-0.639,0.358,0.122,0,0,1,0,0,5,3,3,3,4,1.09134691360278
55.9,1,32,86,3,5,2,-1.596,0.372,-0.926,-2.198,0.722,0,1,0,0,0,1,2,3,3,1,1.65889149672171
57.09,0,60,79,2,2,1,-1.393,0.909,1.346,-0.386,-0.336,1,0,1,0,1,5,5,2,3,1,3.40419088300605
55.38,0,57,76,2,2,2,0.574,0.073,-2.341,0.067,0.067,0,1,0,0,1,3,2,2,2,5,2.84630766998437
66.2,0,51,88,3,3,1,-1.115,0.546,0.699,0.389,-0.773,1,0,0,1,1,4,3,1,1,1,2.76063209596333
51.19,0,73,85,3,4,2,-0.462,1.213,0.836,1.163,0.154,0,1,1,0,0,3,5,1,1,4,4.72926478409341
53.43,0,29,92,5,1,2,0.295,0.081,-1.291,-0.182,0.371,0,0,0,0,0,1,4,2,2,3,2.35992525552594
56.94,1,62,88,3,3,2,-1.153,-0.663,-1.13,-0.161,1.043,0,0,0,0,0,5,4,1,4,2,3.72322528469356
79.71,1,55,87,2,3,1,0.493,0.307,0.335,-1.236,1.888,1,1,0,1,1,3,2,2,5,4,3.28741690755684
54.98,0,62,80,3,1,2,0.253,-1.954,-0.647,0.143,0.514,0,0,1,0,0,2,1,5,1,2,3.60641976947608
49.35,0,51,86,4,2,2,0.403,1.837,-0.033,0.194,-0.4,0,1,1,1,1,5,3,5,4,3,3.09634119292887
57.22,0,31,96,4,2,2,-1.986,-0.113,-1.017,-1.11,-1.001,1,1,0,0,1,3,1,3,5,2,2.44495642050368
42.99,0,35,61,3,2,1,-1.159,0.961,-0.09,0.208,-2.643,0,0,0,0,0,2,2,1,2,5,1.15482608789981
65.13,1,69,83,5,4,1,-0.71,-0.161,0.111,0.676,-0.141,0,0,0,1,1,5,4,1,3,1,4.6307550468783
58.3,1,28,85,5,5,2,-0.013,-2.317,2.048,0.716,0.743,1,1,0,1,1,5,1,4,3,4,2.34400002801041
50.32,0,43,61,4,4,2,0.678,0.422,2.604,0.067,1.115,1,0,0,0,0,3,1,5,2,4,2.74515441693591
47.27,0,70,62,4,3,1,-0.408,1.932,0.529,-1.904,0.281,0,1,1,0,0,4,5,4,4,1,4.57573954803924
51.22,1,58,73,3,5,2,0.131,0.334,0.525,0.183,0.114,0,0,0,0,0,2,5,2,2,3,3.00046987827365
58.39,0,68,85,5,3,2,0.773,-1.102,-1.262,-0.424,1.021,0,1,1,0,0,5,5,3,2,3,4.11042292276742
51.04,0,74,92,2,2,3,-0.514,1.212,-1.24,1.134,-0.021,0,0,0,1,0,1,2,2,5,3,4.43854357865714
58.31,0,69,93,2,4,1,-0.533,1.009,-0.052,-1.908,-0.719,0,1,1,1,0,4,5,2,5,2,4.80799328111166
56.71,1,39,70,4,2,1,-0.033,1.215,0.039,0.439,0.734,1,1,1,0,1,2,5,1,1,2,2.69649655837533
49.97,0,42,78,3,2,1,1.56,0.066,-0.724,0.075,-0.326,1,1,1,0,0,3,5,5,1,1,2.16444346626337
56.01,0,30,77,3,3,1,-0.147,0.689,-1.463,0.274,1.516,1,0,1,0,0,4,1,4,2,1,1.19773939563506
57.85,1,26,86,5,4,1,-1.231,-1.178,1.461,-0.742,-0.171,0,1,1,0,0,2,5,4,3,4,2.30858778225114
