"id","treatment"
4341,"LastDoseFree"
4342,"Graduated"
4343,"Graduated"
4344,"Control"
4345,"Graduated"
4346,"LastDoseFree"
4347,"FirstDoseFree.first_dose_free"
4348,"Graduated"
4349,"Graduated"
4350,"LastDoseFree"
4351,"LastDoseFree"
4352,"Graduated"
4353,"Control"
4354,"FirstDoseFree.first_dose_free"
4355,"LastDoseFree"
4356,"FirstDoseFree.first_dose_free"
4357,"FirstDoseFree.first_dose_free"
4358,"LastDoseFree"
4359,"LastDoseFree"
4360,"Graduated"
4361,"Control"
4362,"LastDoseFree"
4363,"LastDoseFree"
4364,"FirstDoseFree.first_dose_free"
4365,"LastDoseFree"
4366,"LastDoseFree"
4367,"LastDoseFree"
4368,"LastDoseFree"
4369,"Graduated"
4370,"Graduated"
4371,"FirstDoseFree.first_dose_free"
4372,"LastDoseFree"
4373,"LastDoseFree"
4374,"LastDoseFree"
4375,"LastDoseFree"
4376,"FirstDoseFree.first_dose_free"
4377,"FirstDoseFree.first_dose_free"
4378,"LastDoseFree"
4379,"LastDoseFree"
4380,"Graduated"
4381,"Graduated"
4382,"LastDoseFree"
4383,"Graduated"
4384,"Graduated"
4385,"Graduated"
4386,"Control"
4387,"Graduated"
4388,"FirstDoseFree.first_dose_free"
4389,"LastDoseFree"
4390,"LastDoseFree"
4391,"LastDoseFree"
4392,"Graduated"
4393,"FirstDoseFree.first_dose_free"
4394,"LastDoseFree"
4395,"Graduated"
4396,"LastDoseFree"
4397,"Graduated"
4398,"LastDoseFree"
4399,"FirstDoseFree.first_dose_free"
4400,"Graduated"
4401,"Graduated"
4402,"LastDoseFree"
4403,"Graduated"
4404,"LastDoseFree"
4405,"LastDoseFree"
4406,"Graduated"
4407,"FirstDoseFree.first_dose_free"
4408,"Graduated"
4409,"Graduated"
4410,"LastDoseFree"
4411,"LastDoseFree"
4412,"Graduated"
4413,"FirstDoseFree.first_dose_free"
4414,"Graduated"
4415,"LastDoseFree"
4416,"Control"
4417,"FirstDoseFree.first_dose_free"
4418,"LastDoseFree"
4419,"FirstDoseFree.first_dose_free"
4420,"Graduated"
4421,"LastDoseFree"
4422,"Graduated"
4423,"Graduated"
4424,"LastDoseFree"
4425,"Graduated"
4426,"Graduated"
4427,"LastDoseFree"
4428,"Graduated"
4429,"Graduated"
4430,"Graduated"
4431,"Graduated"
4432,"LastDoseFree"
4433,"Graduated"
4434,"LastDoseFree"
4435,"LastDoseFree"
4436,"FirstDoseFree.first_dose_free"
4437,"LastDoseFree"
4438,"LastDoseFree"
4439,"LastDoseFree"
4440,"LastDoseFree"
4441,"Graduated"
4442,"LastDoseFree"
4443,"Graduated"
4444,"Graduated"
4445,"LastDoseFree"
4446,"Graduated"
4447,"Graduated"
4448,"LastDoseFree"
4449,"Graduated"
4450,"LastDoseFree"
4451,"LastDoseFree"
4452,"LastDoseFree"
4453,"LastDoseFree"
4454,"LastDoseFree"
4455,"LastDoseFree"
4456,"FirstDoseFree.first_dose_free"
4457,"Graduated"
4458,"LastDoseFree"
4459,"FirstDoseFree.first_dose_free"
4460,"LastDoseFree"
4461,"Graduated"
4462,"FirstDoseFree.first_dose_free"
4463,"LastDoseFree"
4464,"LastDoseFree"
4465,"Graduated"
4466,"FirstDoseFree.first_dose_free"
4467,"Control"
4468,"Graduated"
4469,"Control"
4470,"FirstDoseFree.first_dose_free"
4471,"Graduated"
4472,"Graduated"
4473,"FirstDoseFree.first_dose_free"
4474,"Control"
4475,"Graduated"
4476,"LastDoseFree"
4477,"FirstDoseFree.first_dose_free"
4478,"Graduated"
4479,"LastDoseFree"
4480,"Graduated"
4481,"LastDoseFree"
4482,"Graduated"
4483,"LastDoseFree"
4484,"Control"
4485,"LastDoseFree"
4486,"FirstDoseFree.first_dose_free"
4487,"FirstDoseFree.first_dose_free"
4488,"LastDoseFree"
4489,"Graduated"
4490,"FirstDoseFree.first_dose_free"
4491,"Control"
4492,"FirstDoseFree.first_dose_free"
4493,"Graduated"
4494,"Graduated"
4495,"LastDoseFree"
4496,"LastDoseFree"
4497,"Control"
4498,"LastDoseFree"
4499,"Graduated"
4500,"LastDoseFree"
4501,"Graduated"
4502,"Graduated"
4503,"LastDoseFree"
4504,"Graduated"
4505,"LastDoseFree"
4506,"FirstDoseFree.first_dose_free"
4507,"LastDoseFree"
4508,"LastDoseFree"
4509,"FirstDoseFree.first_dose_free"
4510,"Graduated"
4511,"LastDoseFree"
4512,"Graduated"
4513,"LastDoseFree"
4514,"FirstDoseFree.first_dose_free"
4515,"LastDoseFree"
4516,"Graduated"
4517,"LastDoseFree"
4518,"FirstDoseFree.first_dose_free"
4519,"Graduated"
4520,"LastDoseFree"
4521,"Graduated"
4522,"Control"
4523,"Graduated"
4524,"LastDoseFree"
4525,"Control"
4526,"FirstDoseFree.first_dose_free"
4527,"LastDoseFree"
4528,"Graduated"
4529,"Graduated"
4530,"LastDoseFree"
4531,"Graduated"
4532,"LastDoseFree"
4533,"Graduated"
4534,"LastDoseFree"
4535,"Graduated"
4536,"LastDoseFree"
4537,"Graduated"
4538,"Graduated"
4539,"LastDoseFree"
4540,"LastDoseFree"
4541,"Control"
4542,"FirstDoseFree.first_dose_free"
4543,"Graduated"
4544,"LastDoseFree"
4545,"LastDoseFree"
4546,"LastDoseFree"
4547,"Graduated"
4548,"LastDoseFree"
4549,"Control"
4550,"FirstDoseFree.first_dose_free"
4551,"Graduated"
4552,"Graduated"
4553,"Graduated"
4554,"FirstDoseFree.first_dose_free"
4555,"FirstDoseFree.first_dose_free"
4556,"Graduated"
4557,"Graduated"
4558,"LastDoseFree"
4559,"FirstDoseFree.first_dose_free"
4560,"LastDoseFree"
4561,"LastDoseFree"
4562,"LastDoseFree"
4563,"Graduated"
4564,"Control"
4565,"LastDoseFree"
4566,"Control"
4567,"LastDoseFree"
4568,"FirstDoseFree.first_dose_free"
4569,"FirstDoseFree.first_dose_free"
4570,"FirstDoseFree.first_dose_free"
4571,"Control"
4572,"Graduated"
4573,"Graduated"
4574,"FirstDoseFree.first_dose_free"
4575,"Graduated"
4576,"LastDoseFree"
4577,"Graduated"
4578,"LastDoseFree"
4579,"LastDoseFree"
4580,"Graduated"
4581,"FirstDoseFree.first_dose_free"
4582,"FirstDoseFree.first_dose_free"
4583,"Graduated"
4584,"LastDoseFree"
4585,"LastDoseFree"
4586,"Graduated"
4587,"LastDoseFree"
4588,"FirstDoseFree.first_dose_free"
4589,"LastDoseFree"
4590,"FirstDoseFree.first_dose_free"
4591,"FirstDoseFree.first_dose_free"
4592,"Graduated"
4593,"Graduated"
4594,"Graduated"
4595,"Graduated"
4596,"LastDoseFree"
4597,"LastDoseFree"
4598,"FirstDoseFree.first_dose_free"
4599,"LastDoseFree"
4600,"Graduated"
4601,"Graduated"
4602,"FirstDoseFree.first_dose_free"
4603,"Graduated"
4604,"LastDoseFree"
4605,"Graduated"
4606,"Graduated"
4607,"LastDoseFree"
4608,"Graduated"
4609,"Graduated"
4610,"Control"
4611,"Graduated"
4612,"FirstDoseFree.first_dose_free"
4613,"FirstDoseFree.first_dose_free"
4614,"LastDoseFree"
4615,"LastDoseFree"
4616,"Graduated"
4617,"Control"
4618,"LastDoseFree"
4619,"Graduated"
4620,"Graduated"
4621,"Graduated"
4622,"FirstDoseFree.first_dose_free"
4623,"Graduated"
4624,"Graduated"
4625,"LastDoseFree"
4626,"LastDoseFree"
4627,"Graduated"
4628,"LastDoseFree"
4629,"LastDoseFree"
4630,"Graduated"
4631,"Graduated"
4632,"LastDoseFree"
4633,"Graduated"
4634,"Graduated"
4635,"LastDoseFree"
4636,"Graduated"
4637,"Control"
4638,"Graduated"
4639,"LastDoseFree"
4640,"Graduated"
4641,"Graduated"
4642,"Graduated"
4643,"Graduated"
4644,"Control"
4645,"LastDoseFree"
4646,"LastDoseFree"
4647,"LastDoseFree"
4648,"Graduated"
4649,"LastDoseFree"
4650,"LastDoseFree"
4651,"LastDoseFree"
4652,"Graduated"
4653,"Graduated"
4654,"Graduated"
4655,"LastDoseFree"
4656,"Graduated"
4657,"LastDoseFree"
4658,"LastDoseFree"
4659,"FirstDoseFree.first_dose_free"
4660,"FirstDoseFree.first_dose_free"
4661,"LastDoseFree"
4662,"Graduated"
4663,"LastDoseFree"
4664,"Graduated"
4665,"FirstDoseFree.first_dose_free"
4666,"Graduated"
4667,"LastDoseFree"
4668,"Graduated"
4669,"LastDoseFree"
4670,"Graduated"
4671,"FirstDoseFree.first_dose_free"
4672,"LastDoseFree"
4673,"LastDoseFree"
4674,"LastDoseFree"
4675,"FirstDoseFree.first_dose_free"
4676,"FirstDoseFree.first_dose_free"
4677,"FirstDoseFree.first_dose_free"
4678,"LastDoseFree"
4679,"Graduated"
4680,"Graduated"
4681,"Graduated"
4682,"Graduated"
4683,"FirstDoseFree.first_dose_free"
4684,"LastDoseFree"
4685,"FirstDoseFree.first_dose_free"
4686,"FirstDoseFree.first_dose_free"
4687,"Graduated"
4688,"LastDoseFree"
4689,"Graduated"
4690,"Control"
4691,"FirstDoseFree.first_dose_free"
4692,"LastDoseFree"
4693,"LastDoseFree"
4694,"LastDoseFree"
4695,"LastDoseFree"
4696,"FirstDoseFree.first_dose_free"
4697,"FirstDoseFree.first_dose_free"
4698,"Graduated"
4699,"LastDoseFree"
4700,"LastDoseFree"
4701,"LastDoseFree"
4702,"FirstDoseFree.first_dose_free"
4703,"Graduated"
4704,"LastDoseFree"
4705,"LastDoseFree"
4706,"LastDoseFree"
4707,"Graduated"
4708,"LastDoseFree"
4709,"FirstDoseFree.first_dose_free"
4710,"Graduated"
4711,"LastDoseFree"
4712,"LastDoseFree"
4713,"FirstDoseFree.first_dose_free"
4714,"LastDoseFree"
4715,"Graduated"
4716,"Graduated"
4717,"FirstDoseFree.first_dose_free"
4718,"LastDoseFree"
4719,"Graduated"
4720,"Graduated"
4721,"Graduated"
4722,"Graduated"
4723,"Graduated"
4724,"LastDoseFree"
4725,"Graduated"
4726,"LastDoseFree"
4727,"LastDoseFree"
4728,"LastDoseFree"
4729,"LastDoseFree"
4730,"LastDoseFree"
4731,"Graduated"
4732,"Graduated"
4733,"Graduated"
4734,"Graduated"
4735,"Graduated"
4736,"Graduated"
4737,"LastDoseFree"
4738,"FirstDoseFree.first_dose_free"
4739,"Graduated"
4740,"FirstDoseFree.first_dose_free"
4741,"FirstDoseFree.first_dose_free"
4742,"FirstDoseFree.first_dose_free"
4743,"LastDoseFree"
4744,"LastDoseFree"
4745,"LastDoseFree"
4746,"LastDoseFree"
4747,"LastDoseFree"
4748,"Control"
4749,"Graduated"
4750,"FirstDoseFree.first_dose_free"
4751,"LastDoseFree"
4752,"LastDoseFree"
4753,"LastDoseFree"
4754,"Graduated"
4755,"LastDoseFree"
4756,"Graduated"
4757,"Graduated"
4758,"Graduated"
4759,"Graduated"
4760,"Graduated"
4761,"FirstDoseFree.first_dose_free"
4762,"Graduated"
4763,"Graduated"
4764,"Graduated"
4765,"Graduated"
4766,"FirstDoseFree.first_dose_free"
4767,"FirstDoseFree.first_dose_free"
4768,"Graduated"
4769,"LastDoseFree"
4770,"LastDoseFree"
4771,"Graduated"
4772,"FirstDoseFree.first_dose_free"
4773,"LastDoseFree"
4774,"LastDoseFree"
4775,"LastDoseFree"
4776,"Graduated"
4777,"Graduated"
4778,"Graduated"
4779,"LastDoseFree"
4780,"Graduated"
4781,"Graduated"
4782,"Graduated"
4783,"Graduated"
4784,"Graduated"
4785,"Graduated"
4786,"LastDoseFree"
4787,"LastDoseFree"
4788,"LastDoseFree"
4789,"Graduated"
4790,"Graduated"
4791,"LastDoseFree"
4792,"Graduated"
4793,"LastDoseFree"
4794,"FirstDoseFree.first_dose_free"
4795,"LastDoseFree"
4796,"Graduated"
4797,"FirstDoseFree.first_dose_free"
4798,"LastDoseFree"
4799,"Graduated"
4800,"Graduated"
4801,"Graduated"
4802,"Graduated"
4803,"Graduated"
4804,"Graduated"
4805,"Graduated"
4806,"Graduated"
4807,"Graduated"
4808,"LastDoseFree"
4809,"Graduated"
4810,"FirstDoseFree.first_dose_free"
4811,"Graduated"
4812,"LastDoseFree"
4813,"Graduated"
4814,"LastDoseFree"
4815,"Control"
4816,"LastDoseFree"
4817,"Graduated"
4818,"LastDoseFree"
4819,"Graduated"
4820,"FirstDoseFree.first_dose_free"
4821,"LastDoseFree"
4822,"LastDoseFree"
4823,"FirstDoseFree.first_dose_free"
4824,"Graduated"
4825,"Graduated"
4826,"LastDoseFree"
4827,"Graduated"
4828,"LastDoseFree"
4829,"Control"
4830,"LastDoseFree"
4831,"Graduated"
4832,"Graduated"
4833,"LastDoseFree"
4834,"LastDoseFree"
4835,"LastDoseFree"
4836,"Graduated"
4837,"FirstDoseFree.first_dose_free"
4838,"FirstDoseFree.first_dose_free"
4839,"Graduated"
4840,"LastDoseFree"
4841,"FirstDoseFree.first_dose_free"
4842,"FirstDoseFree.first_dose_free"
4843,"Graduated"
4844,"Control"
4845,"LastDoseFree"
4846,"LastDoseFree"
4847,"Graduated"
4848,"Graduated"
4849,"Graduated"
4850,"LastDoseFree"
4851,"FirstDoseFree.first_dose_free"
4852,"LastDoseFree"
4853,"FirstDoseFree.first_dose_free"
4854,"LastDoseFree"
4855,"LastDoseFree"
4856,"FirstDoseFree.first_dose_free"
4857,"LastDoseFree"
4858,"LastDoseFree"
4859,"Graduated"
4860,"FirstDoseFree.first_dose_free"
4861,"LastDoseFree"
4862,"LastDoseFree"
4863,"LastDoseFree"
4864,"Graduated"
4865,"LastDoseFree"
4866,"LastDoseFree"
4867,"LastDoseFree"
4868,"LastDoseFree"
4869,"LastDoseFree"
4870,"FirstDoseFree.first_dose_free"
4871,"LastDoseFree"
4872,"LastDoseFree"
4873,"Graduated"
4874,"Graduated"
4875,"Graduated"
4876,"Graduated"
4877,"LastDoseFree"
4878,"LastDoseFree"
4879,"LastDoseFree"
4880,"Graduated"
4881,"LastDoseFree"
4882,"FirstDoseFree.first_dose_free"
4883,"Graduated"
4884,"FirstDoseFree.first_dose_free"
4885,"FirstDoseFree.first_dose_free"
4886,"FirstDoseFree.first_dose_free"
4887,"FirstDoseFree.first_dose_free"
4888,"LastDoseFree"
4889,"Graduated"
4890,"Graduated"
4891,"Graduated"
4892,"LastDoseFree"
4893,"LastDoseFree"
4894,"LastDoseFree"
4895,"Graduated"
4896,"LastDoseFree"
4897,"FirstDoseFree.first_dose_free"
4898,"FirstDoseFree.first_dose_free"
4899,"FirstDoseFree.first_dose_free"
4900,"LastDoseFree"
4901,"Graduated"
4902,"Graduated"
4903,"FirstDoseFree.first_dose_free"
4904,"LastDoseFree"
4905,"Control"
4906,"Graduated"
4907,"Graduated"
4908,"LastDoseFree"
4909,"Graduated"
4910,"Graduated"
4911,"FirstDoseFree.first_dose_free"
4912,"LastDoseFree"
4913,"FirstDoseFree.first_dose_free"
4914,"Graduated"
4915,"FirstDoseFree.first_dose_free"
4916,"FirstDoseFree.first_dose_free"
4917,"Control"
4918,"Graduated"
4919,"Graduated"
4920,"LastDoseFree"
4921,"LastDoseFree"
4922,"Graduated"
4923,"Control"
4924,"LastDoseFree"
4925,"Graduated"
4926,"LastDoseFree"
4927,"Control"
4928,"Control"
4929,"Control"
4930,"LastDoseFree"
4931,"LastDoseFree"
4932,"LastDoseFree"
4933,"FirstDoseFree.first_dose_free"
4934,"Graduated"
4935,"Graduated"
4936,"LastDoseFree"
4937,"LastDoseFree"
4938,"LastDoseFree"
4939,"Graduated"
4940,"Graduated"
4941,"FirstDoseFree.first_dose_free"
4942,"LastDoseFree"
4943,"LastDoseFree"
4944,"FirstDoseFree.first_dose_free"
4945,"Graduated"
4946,"Graduated"
4947,"Graduated"
4948,"FirstDoseFree.first_dose_free"
4949,"Control"
4950,"LastDoseFree"
4951,"Graduated"
4952,"Graduated"
4953,"Graduated"
4954,"FirstDoseFree.first_dose_free"
4955,"LastDoseFree"
4956,"LastDoseFree"
4957,"Graduated"
4958,"LastDoseFree"
4959,"Graduated"
4960,"Graduated"
4961,"Graduated"
4962,"FirstDoseFree.first_dose_free"
4963,"Graduated"
4964,"FirstDoseFree.first_dose_free"
4965,"LastDoseFree"
4966,"LastDoseFree"
4967,"Control"
4968,"Graduated"
4969,"LastDoseFree"
4970,"Graduated"
4971,"LastDoseFree"
4972,"LastDoseFree"
4973,"LastDoseFree"
4974,"Graduated"
4975,"Graduated"
4976,"LastDoseFree"
4977,"FirstDoseFree.first_dose_free"
4978,"Control"
4979,"FirstDoseFree.first_dose_free"
4980,"FirstDoseFree.first_dose_free"
4981,"LastDoseFree"
4982,"FirstDoseFree.first_dose_free"
4983,"Graduated"
4984,"Graduated"
4985,"LastDoseFree"
4986,"LastDoseFree"
4987,"Graduated"
4988,"Graduated"
4989,"FirstDoseFree.first_dose_free"
4990,"FirstDoseFree.first_dose_free"
4991,"Graduated"
4992,"LastDoseFree"
4993,"LastDoseFree"
4994,"Graduated"
4995,"Graduated"
4996,"LastDoseFree"
4997,"FirstDoseFree.first_dose_free"
4998,"LastDoseFree"
4999,"LastDoseFree"
5000,"LastDoseFree"
5001,"LastDoseFree"
5002,"FirstDoseFree.first_dose_free"
5003,"LastDoseFree"
5004,"Graduated"
5005,"LastDoseFree"
5006,"LastDoseFree"
5007,"Graduated"
5008,"FirstDoseFree.first_dose_free"
5009,"FirstDoseFree.first_dose_free"
5010,"LastDoseFree"
5011,"LastDoseFree"
5012,"Graduated"
5013,"Graduated"
5014,"Graduated"
5015,"FirstDoseFree.first_dose_free"
5016,"Graduated"
5017,"LastDoseFree"
5018,"Graduated"
5019,"Graduated"
5020,"LastDoseFree"
5021,"Graduated"
5022,"LastDoseFree"
5023,"Graduated"
5024,"FirstDoseFree.first_dose_free"
5025,"Graduated"
5026,"Graduated"
5027,"LastDoseFree"
5028,"LastDoseFree"
5029,"LastDoseFree"
5030,"Graduated"
5031,"LastDoseFree"
5032,"Graduated"
5033,"Graduated"
5034,"LastDoseFree"
5035,"Graduated"
5036,"LastDoseFree"
5037,"Graduated"
5038,"FirstDoseFree.first_dose_free"
5039,"LastDoseFree"
5040,"Graduated"
5041,"Graduated"
5042,"Graduated"
5043,"Graduated"
5044,"LastDoseFree"
5045,"Graduated"
5046,"Graduated"
5047,"Graduated"
5048,"Graduated"
5049,"Graduated"
5050,"FirstDoseFree.first_dose_free"
5051,"Graduated"
5052,"FirstDoseFree.first_dose_free"
5053,"Graduated"
5054,"Graduated"
5055,"Graduated"
5056,"Graduated"
5057,"LastDoseFree"
5058,"Graduated"
5059,"Graduated"
5060,"Control"
5061,"LastDoseFree"
5062,"LastDoseFree"
5063,"Graduated"
5064,"Graduated"
5065,"LastDoseFree"
5066,"Graduated"
5067,"Graduated"
5068,"LastDoseFree"
5069,"Graduated"
5070,"Graduated"
5071,"LastDoseFree"
5072,"Graduated"
5073,"LastDoseFree"
5074,"LastDoseFree"
5075,"Graduated"
5076,"FirstDoseFree.first_dose_free"
5077,"Graduated"
5078,"Graduated"
5079,"Graduated"
5080,"LastDoseFree"
5081,"LastDoseFree"
5082,"LastDoseFree"
5083,"Graduated"
5084,"Graduated"
5085,"Graduated"
5086,"LastDoseFree"
5087,"FirstDoseFree.first_dose_free"
5088,"LastDoseFree"
5089,"LastDoseFree"
5090,"FirstDoseFree.first_dose_free"
5091,"Graduated"
5092,"LastDoseFree"
5093,"FirstDoseFree.first_dose_free"
5094,"Control"
5095,"FirstDoseFree.first_dose_free"
5096,"Graduated"
5097,"LastDoseFree"
5098,"LastDoseFree"
5099,"LastDoseFree"
5100,"Graduated"
5101,"LastDoseFree"
5102,"LastDoseFree"
5103,"FirstDoseFree.first_dose_free"
5104,"Graduated"
5105,"Graduated"
5106,"Graduated"
5107,"FirstDoseFree.first_dose_free"
5108,"Graduated"
5109,"Graduated"
5110,"LastDoseFree"
5111,"FirstDoseFree.first_dose_free"
5112,"LastDoseFree"
5113,"FirstDoseFree.first_dose_free"
5114,"LastDoseFree"
5115,"Graduated"
5116,"LastDoseFree"
5117,"LastDoseFree"
5118,"Graduated"
5119,"LastDoseFree"
5120,"Graduated"
5121,"Graduated"
5122,"Graduated"
5123,"LastDoseFree"
5124,"FirstDoseFree.first_dose_free"
5125,"FirstDoseFree.first_dose_free"
5126,"Graduated"
5127,"Graduated"
5128,"Graduated"
5129,"FirstDoseFree.first_dose_free"
5130,"LastDoseFree"
5131,"LastDoseFree"
5132,"LastDoseFree"
5133,"LastDoseFree"
5134,"FirstDoseFree.first_dose_free"
5135,"FirstDoseFree.first_dose_free"
5136,"Graduated"
5137,"Graduated"
5138,"LastDoseFree"
5139,"Graduated"
5140,"LastDoseFree"
5141,"Graduated"
5142,"Graduated"
5143,"FirstDoseFree.first_dose_free"
5144,"Graduated"
5145,"LastDoseFree"
5146,"Control"
5147,"LastDoseFree"
5148,"Graduated"
5149,"LastDoseFree"
5150,"LastDoseFree"
5151,"Graduated"
5152,"Graduated"
5153,"LastDoseFree"
5154,"Graduated"
5155,"Control"
5156,"FirstDoseFree.first_dose_free"
5157,"Graduated"
5158,"Control"
5159,"Graduated"
5160,"LastDoseFree"
5161,"Control"
5162,"Graduated"
5163,"Graduated"
5164,"LastDoseFree"
5165,"Graduated"
5166,"LastDoseFree"
5167,"LastDoseFree"
5168,"Graduated"
5169,"LastDoseFree"
5170,"FirstDoseFree.first_dose_free"
5171,"Graduated"
5172,"Graduated"
5173,"LastDoseFree"
5174,"LastDoseFree"
5175,"Graduated"
5176,"LastDoseFree"
5177,"Graduated"
